 db  | insee |   id    |    cea     |                         name                          | l5_insee | delta 
 RAN | 33014 | 4384191 | 33014222VM | IMPASSE DE L EGLISE                                   | 33014    | -
 RAN | 33014 | 4384192 | 33014222VN | ROUTE DE L ETANG                                      | 33014    | -
 RAN | 33014 | 4384193 | 33014222VP | ROUTE DE MILON                                        | 33014    | -
 RAN | 33014 | 4384194 | 33014222VR | ROUTE DE L ABBAYE                                     | 33014    | -
 RAN | 33014 | 4384195 | 33014222VS | RUE DES GRAVIERES                                     | 33014    | -
 RAN | 33014 | 4384199 | 33014222VX | RUE DES MIMOSAS                                       | 33014    | -
 RAN | 33014 | 4384200 | 33014222VY | ROUTE DE LA FIOLE                                     | 33014    | -
 RAN | 33014 | 4384202 | 33014222X2 | RUE DES VIGNERONS                                     | 33014    | -
 RAN | 33014 | 4384204 | 33014222X4 | IMPASSE DES FLEURS                                    | 33014    | -
 RAN | 33014 | 4384205 | 33014222X6 | IMPASSE DES ECUREUILS                                 | 33014    | -
 RAN | 33014 | 4384206 | 33014222X7 | IMPASSE DE GAILLARD                                   | 33014    | -
 RAN | 33014 | 4384207 | 33014222X9 | IMPASSE DES CHENES                                    | 33014    | -
 RAN | 33014 | 4384208 | 33014222XA | RUE DES CHAIS                                         | 33014    | -
 RAN | 33014 | 4384209 | 33014222XB | IMPASSE DE LA POSTE                                   | 33014    | -
 RAN | 33014 | 4384210 | 33014222XC | IMPASSE DES MURIERS                                   | 33014    | -
 RAN | 33014 | 4384211 | 33014222XE | PLACE DE LA MAIRIE                                    | 33014    | -
 RAN | 33014 | 4384212 | 33014222XG | IMPASSE DES NAUVES                                    | 33014    | -
 RAN | 33014 | 4384213 | 33014222XH | ROUTE DES BARIES                                      | 33014    | -
 RAN | 33014 | 4384214 | 33014222XI | IMPASSE DU 19 MARS 1962                               | 33014    | -
 RAN | 33014 | 4384215 | 33014222XL | RUE DU CALVAIRE                                       | 33014    | -
 RAN | 33014 | 4384216 | 33014222XM | RUE DE LA FONTAINE                                    | 33014    | -
 RAN | 33014 | 4384217 | 33014222XN | ROUTE DE LYON                                         | 33014    | -
 RAN | 33014 | 4384218 | 33014222XP | IMPASSE DES GENETS                                    | 33014    | -
 RAN | 33014 | 4384219 | 33014222XR | IMPASSE DE L ABREUVOIR                                | 33014    | -
 RAN | 33014 | 4384220 | 33014222XS | RUE DE CHARRON                                        | 33014    | -
 RAN | 33014 | 4384222 | 33014222XU | IMPASSE DES CHARBONNIERES                             | 33014    | -
 RAN | 33014 | 4384223 | 33014222XV | ROUTE DU VIEUX CHENE                                  | 33014    | -
 RAN | 33014 | 4384224 | 33014222XX | RUE DU LAVOIR                                         | 33014    | -
 RAN | 33014 | 4384263 | 33014222Y2 | RUE VICTOR CHARMOLUE                                  | 33014    | -
 RAN | 33014 | 4384266 | 33014222Y6 | IMPASSE DES JAYS                                      | 33014    | -
 RAN | 33014 | 4384267 | 33014222Y7 | RUE DES JAYS                                          | 33014    | -
 RAN | 33014 | 4384269 | 33014222Y9 | RUE JEAN TROCARD                                      | 33014    | -
 RAN | 33014 | 4384272 | 33014222YA | RUE LOUIS BRACHET                                     | 33014    | -
 RAN | 33014 | 4384274 | 33014222YB | IMPASSE DENIS BERGER                                  | 33014    | -
 RAN | 33014 | 4387198 | 330142237Y | IMPASSE ROUSSEAU                                      | 33014    | -
 RAN | 33015 |  582083 | 3301522234 | LIEU DIT LA PELLE                                     | 33015    | -
 RAN | 33015 |  582085 | 3301522237 | LIEU DIT LA ROQUETTE                                  | 33015    | -
 RAN | 33015 |  582086 | 3301522239 | LIEU DIT LA ROTONDE                                   | 33015    | -
 RAN | 33015 |  582087 | 330152223A | LIEU DIT LA SAUVANELLE                                | 33015    | -
 RAN | 33015 |  582089 | 330152223C | LIEU DIT LE GRAVIER                                   | 33015    | -
 RAN | 33015 |  582091 | 330152223G | LIEU DIT LES FAUNES                                   | 33015    | -
 RAN | 33015 |  582092 | 330152223H | LIEU DIT LES GARDOLLES                                | 33015    | -
 RAN | 33015 |  582108 | 330152223Z | IMPASSE DES ROUGES GORGES                             | 33015    | -
 RAN | 33015 |  582122 | 330152224L | ROUTE DE CADARSAC                                     | 33015    | -
 RAN | 33015 |  582128 | 330152224S | LIEU DIT BOZELLE                                      | 33015    | -
 RAN | 33015 |  582130 | 330152224T | LIEU DIT BROUSSE                                      | 33015    | -
 RAN | 33015 |  582132 | 330152224V | LIEU DIT BURAYRE                                      | 33015    | -
 RAN | 33015 |  582155 | 330152226H | LIEU DIT LA DONNE                                     | 33015    | -
 RAN | 33015 |  582173 | 330152226Z | LIEU DIT PRAT                                         | 33015    | -
 RAN | 33015 |  582178 | 3301522274 | CHEMIN DE DAMAZAC                                     | 33015    | -
 RAN | 33015 |  582185 | 330152227C | LIEU DIT LA CAPELLE DAMAZAC                           | 33015    | -
 RAN | 33015 |  582186 | 330152227E | LIEU DIT LA COTE DES PINS                             | 33015    | -
 RAN | 33015 | 3315695 | 330152227T | BARAIL DE MONSOL                                      | 33015    | -
 RAN | 33015 | 4069887 | 33015223NI | PORT CHAUVIN                                          | 33015    | -
 RAN | 33015 | 4192424 | 33015223TL | PLACE EVA ET JOSEPH DAMIENS                           | 33015    | -
 RAN | 33015 | 4249502 | 33015223TV | LOTISSEMENT LES CARRELETS                             | 33015    | -
 RAN | 33015 | 4290601 | 33015223V2 | ALLEE DES COQUELICOTS                                 | 33015    | -
 RAN | 33015 | 4290603 | 33015223V3 | ALLEE DES BRUYERES                                    | 33015    | -
 RAN | 33015 | 4290604 | 33015223V4 | ALLEE DES CAMELIAS                                    | 33015    | -
 RAN | 33015 | 4331912 | 33015223XA | ALLEE DE CLUZAN                                       | 33015    | -
 RAN | 33015 | 4351404 | 33015223XM | IMPASSE DU LAC                                        | 33015    | -
 RAN | 33015 | 4384720 | 33015223YY | CHEMIN DES MARRONNIERS                                | 33015    | -
 RAN | 33015 | 4386603 | 33015223Z2 | ALLEE DES CERISIERS                                   | 33015    | -
 RAN | 33015 | 4513401 | 330152242M | LIEU DIT L ANGE                                       | 33015    | -
 RAN | 33016 | 4120614 | 33016222GB | PLACE DU MASCARET                                     | 33016    | -
 RAN | 33016 | 4120617 | 33016222GG | CHEMIN CARROS                                         | 33016    | -
 RAN | 33016 | 4120618 | 33016222GH | CHEMIN DE CHEMINOT                                    | 33016    | -
 RAN | 33016 | 4120619 | 33016222GI | PLACE DE LA FONTAINE                                  | 33016    | -
 RAN | 33016 | 4120620 | 33016222GL | PLACE ALBERT ET OSWALD DUPUY                          | 33016    | -
 RAN | 33016 | 4120621 | 33016222GM | ESCALIER DE LA ROQUE                                  | 33016    | -
 RAN | 33017 |  582235 | 330172222A | LE BOURG                                              | 33017    | -
 RAN | 33017 |  582250 | 330172222V | LIEU DIT PEYROUTIC                                    | 33017    | -
 RAN | 33017 | 4300260 | 33017222B2 | PUJADE NORD                                           | 33017    | -
 RAN | 33018 |  607332 | 3337122223 | CHEMIN DE GALLET                                      | 33371    | -
 RAN | 33018 |  607336 | 3337122227 | PLACE DE L EGLISE                                     | 33371    | -
 RAN | 33018 |  607337 | 3337122229 | RUE D ARTIGUELONGUE                                   | 33371    | -
 RAN | 33018 |  607338 | 333712222A | RUE DE LA COMMANDERIE                                 | 33371    | -
 RAN | 33018 |  607339 | 333712222B | RUE DU RUISSEAU                                       | 33371    | -
 RAN | 33018 |  607340 | 333712222C | PASSAGE DES PEUPLIERS                                 | 33371    | -
 RAN | 33018 |  612612 | 3349522223 | CHEMIN DES RENARDIERES                                | 33495    | -
 RAN | 33018 |  612616 | 3349522227 | LIEU DIT BICOU                                        | 33495    | -
 RAN | 33018 |  612617 | 3349522229 | LIEU DIT BLOAT NORD                                   | 33495    | -
 RAN | 33018 |  612618 | 334952222A | HAMEAU DE BLUAT                                       | 33495    | -
 RAN | 33018 |  612619 | 334952222B | LIEU DIT BOBENET                                      | 33495    | -
 RAN | 33018 |  612620 | 334952222C | LIEU DIT BONNEFOND                                    | 33495    | -
 RAN | 33018 |  612621 | 334952222E | CHEMIN DE FUSERAT                                     | 33495    | -
 RAN | 33018 |  612622 | 334952222G | LIEU DIT CHABIRAN                                     | 33495    | -
 RAN | 33018 |  612624 | 334952222I | LIEU DIT CROZE                                        | 33495    | -
 RAN | 33018 |  612625 | 334952222L | LIEU DIT FORTIN                                       | 33495    | -
 RAN | 33018 |  612627 | 334952222N | LIEU DIT FUSERAT                                      | 33495    | -
 RAN | 33018 |  612628 | 334952222P | CHEMIN DE GUILLEBEAU                                  | 33495    | -
 RAN | 33018 |  612629 | 334952222R | LIEU DIT L EAU DOUCE                                  | 33495    | -
 RAN | 33018 |  612630 | 334952222S | LIEU DIT L ESCALIER                                   | 33495    | -
 RAN | 33018 |  612631 | 334952222T | LIEU DIT L ETANG                                      | 33495    | -
 RAN | 33018 |  612632 | 334952222U | LIEU DIT LA BOUNINE                                   | 33495    | -
 RAN | 33018 |  612633 | 334952222V | LIEU DIT LA CABOURNE                                  | 33495    | -
 RAN | 33018 |  612634 | 334952222X | LIEU DIT LA FORGE                                     | 33495    | -
 RAN | 33018 |  612635 | 334952222Y | LIEU DIT LA GRANDE CROIX                              | 33495    | -
 RAN | 33018 |  612636 | 334952222Z | LIEU DIT LA MAHELLE                                   | 33495    | -
 RAN | 33018 |  612637 | 3349522232 | LIEU DIT LA MAISON NEUVE                              | 33495    | -
 RAN | 33018 |  612638 | 3349522233 | LIEU DIT LA MERCERIE                                  | 33495    | -
 RAN | 33018 |  612639 | 3349522234 | LIEU DIT LA MICHELE                                   | 33495    | -
 RAN | 33018 |  612640 | 3349522236 | LIEU DIT LAFONT                                       | 33495    | -
 RAN | 33018 |  612641 | 3349522237 | LIEU DIT LAUBERTRIE                                   | 33495    | -
 RAN | 33018 |  612642 | 3349522239 | LIEU DIT LAULAN                                       | 33495    | -
 RAN | 33018 |  612643 | 334952223A | LIEU DIT LE BOURG                                     | 33495    | -
 RAN | 33018 |  612644 | 334952223B | LIEU DIT LE CANTON                                    | 33495    | -
 RAN | 33018 |  612645 | 334952223C | LIEU DIT LE CLUZET                                    | 33495    | -
 RAN | 33018 |  612646 | 334952223E | LIEU DIT LE CRELA                                     | 33495    | -
 RAN | 33018 |  612647 | 334952223G | LIEU DIT LE GAYE                                      | 33495    | -
 RAN | 33018 |  612649 | 334952223I | LIEU DIT LE MAS                                       | 33495    | -
 RAN | 33018 |  612650 | 334952223L | LIEU DIT MORINAT                                      | 33495    | -
 RAN | 33018 |  612651 | 334952223M | LIEU DIT LE PETIT GAYE                                | 33495    | -
 RAN | 33018 |  612652 | 334952223N | LIEU DIT LE ROC                                       | 33495    | -
 RAN | 33018 |  612654 | 334952223R | LIEU DIT LES BROGES                                   | 33495    | -
 RAN | 33018 |  612655 | 334952223S | LIEU DIT LES LOUDETTES                                | 33495    | -
 RAN | 33018 |  612656 | 334952223T | LIEU DIT LES NAUVES                                   | 33495    | -
 RAN | 33018 |  612659 | 334952223V | LIEU DIT NOUGUEREDE                                   | 33495    | -
 RAN | 33018 |  612662 | 334952223Y | LIEU DIT PETIT CROZE                                  | 33495    | -
 RAN | 33018 |  612663 | 334952223Z | LIEU DIT PEYRALLE                                     | 33495    | -
 RAN | 33018 |  612664 | 3349522242 | LIEU DIT PONTRAPE                                     | 33495    | -
 RAN | 33018 |  612665 | 3349522243 | LIEU DIT PUYCHEBOURG                                  | 33495    | -
 RAN | 33018 |  612666 | 3349522244 | LIEU DIT ROLLE                                        | 33495    | -
 RAN | 33018 |  612667 | 3349522246 | LIEU DIT SAVARIAS                                     | 33495    | -
 RAN | 33018 |  612668 | 3349522247 | LIEU DIT LES SOURDERIES                               | 33495    | -
 RAN | 33018 |  612670 | 334952224A | LOTISSEMENT DE MANNE                                  | 33495    | -
 RAN | 33018 |  612671 | 334952224B | CHEMIN DE BEAUCOURT                                   | 33495    | -
 RAN | 33018 |  612672 | 334952224C | LOTISSEMENT LEYNIER                                   | 33495    | -
